CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Churned
17343,354,17,193.64,1,2,1,4,Lost,1
17344,45,31,157.62,3,2,1,6,At Risk,0
17345,14,73,481.66,4,3,2,9,Loyal,0
17346,3,472,2600.01,4,4,4,12,Champions,0
17347,85,1,228.96,2,1,1,4,Lost,0
17348,14,209,1140.64,4,4,3,11,Champions,0
17349,178,8,98.25,1,1,1,3,Lost,1
17350,7,68,1268.32,4,3,3,10,Champions,0
17351,35,27,587.15,3,2,2,7,Loyal,0
17353,128,8,1740,2,1,4,7,Loyal,1
17354,50,15,1294.06,3,1,3,7,Loyal,0
17356,311,19,178.22,1,2,1,4,Lost,1
17357,23,41,372.36,3,3,2,8,Loyal,0
17358,302,57,351.96,1,3,2,6,At Risk,1
17359,10,13,84.3,4,1,1,6,At Risk,0
17360,16,120,529.99,4,4,2,10,Champions,0
17361,48,28,469.45,3,2,2,7,Loyal,0
17362,238,35,312.23,1,2,2,5,At Risk,1
17364,0,402,4438.04,4,4,4,12,Champions,0
17365,12,447,4551.06,4,4,4,12,Champions,0
17367,237,33,167.55,1,2,1,4,Lost,1
17368,22,106,1581.87,3,4,4,11,Champions,0
17370,72,33,446.18,2,2,2,6,At Risk,0
17371,16,86,418.4,4,3,2,9,Loyal,0
17372,40,249,1324.53,3,4,3,10,Champions,0
17373,39,57,646.92,3,3,3,9,Loyal,0
17374,218,28,495.77,1,2,2,5,At Risk,1
17375,198,69,400.1,1,3,2,6,At Risk,1
17376,70,24,203.2,2,2,1,5,At Risk,0
17377,23,397,4019.72,3,4,4,11,Champions,0
17379,10,71,339.34,4,3,2,9,Loyal,0
17381,8,109,20275.61,4,4,4,12,Champions,0
17382,64,2,65.4,2,1,1,4,Lost,0
17383,3,49,193.39,4,3,1,8,Loyal,0
17384,18,15,336.4,3,1,2,6,At Risk,0
17385,14,42,250.29,4,3,1,8,Loyal,0
17386,7,28,2686.42,4,2,4,10,Champions,0
17387,19,75,730.31,3,3,3,9,Loyal,0
17388,77,15,1259.56,2,1,3,6,At Risk,0
17389,0,213,31833.68,4,4,4,12,Champions,0
17391,163,3,508.8,1,1,2,4,Lost,1
17392,306,54,398.34,1,3,2,6,At Risk,1
17394,218,4,203.87,1,1,1,3,Lost,1
17396,38,27,7330.8,3,2,4,9,Loyal,0
17397,21,89,681.41,3,3,3,9,Loyal,0
17398,114,38,653.38,2,2,3,7,Loyal,1
17400,125,199,2068.02,2,4,4,10,Champions,1
17402,4,59,2633.85,4,3,4,11,Champions,0
17403,35,32,263.92,3,2,1,6,At Risk,0
17405,0,82,1031.41,4,3,3,10,Champions,0
17406,332,106,2157.17,1,4,4,9,Loyal,1
17408,162,2,32.65,1,1,1,3,Lost,1
17409,184,13,771.85,1,1,3,5,At Risk,1
17410,15,64,1214.72,4,3,3,10,Champions,0
17411,11,41,778.94,4,3,3,10,Champions,0
17412,2,66,1258.06,4,3,3,10,Champions,0
17414,43,6,778,3,1,3,7,Loyal,0
17415,78,14,507.84,2,1,2,5,At Risk,0
17416,29,269,6893.42,3,4,4,11,Champions,0
17418,41,30,463.46,3,2,2,7,Loyal,0
17419,10,206,4226.57,4,4,4,12,Champions,0
17420,49,30,598.83,3,2,2,7,Loyal,0
17422,15,117,1979.37,4,4,4,12,Champions,0
17423,45,26,698.41,3,2,3,8,Loyal,0
17425,18,43,759.17,3,3,3,9,Loyal,0
17426,7,271,5037.26,4,4,4,12,Champions,0
17427,71,2,100.8,2,1,1,4,Lost,0
17428,0,328,17256.85,4,4,4,12,Champions,0
17429,127,39,524.92,2,2,2,6,At Risk,1
17430,32,14,265.76,3,1,1,5,At Risk,0
17431,312,41,400.1,1,3,2,6,At Risk,1
17432,17,48,365.76,4,3,2,9,Loyal,0
17433,87,53,299.86,2,3,2,7,Loyal,0
17434,1,134,2373.82,4,4,4,12,Champions,0
17436,1,9,216.3,4,1,1,6,At Risk,0
17438,253,17,388.45,1,2,2,5,At Risk,1
17440,156,5,186.42,1,1,1,3,Lost,1
17442,36,135,2248.56,3,4,4,11,Champions,0
17446,176,9,120.9,1,1,1,3,Lost,1
17447,39,36,541.53,3,2,2,7,Loyal,0
17449,1,275,2516.26,4,4,4,12,Champions,0
17450,7,336,194390.79,4,4,4,12,Champions,0
17451,0,100,1721.4,4,4,4,12,Champions,0
17453,17,19,486.72,4,2,2,8,Loyal,0
17454,191,61,517.53,1,3,2,6,At Risk,1
17455,203,8,131.7,1,1,1,3,Lost,1
17456,364,17,249.86,1,2,1,4,Lost,1
17457,126,19,1737.7,2,2,4,8,Loyal,1
17458,14,52,311.5,4,3,2,9,Loyal,0
17459,42,110,649.4,3,4,3,10,Champions,0
17460,93,29,622.43,2,2,2,6,At Risk,1
17461,22,106,735.82,3,4,3,10,Champions,0
17462,59,27,675.69,2,2,3,7,Loyal,0
17463,15,204,1855.68,4,4,4,12,Champions,0
17464,157,9,289.96,1,1,1,3,Lost,1
17466,9,41,763.28,4,3,3,10,Champions,0
17468,9,5,137,4,1,1,6,At Risk,0
17469,15,88,1870.97,4,3,4,11,Champions,0
17470,44,78,1125.07,3,3,3,9,Loyal,0
17472,190,169,678.59,1,4,3,8,Loyal,1
17475,78,14,194.37,2,1,1,4,Lost,0
17480,77,29,511.82,2,2,2,6,At Risk,0
17481,3,82,1255.59,4,3,3,10,Champions,0
17483,64,21,414.04,2,2,2,6,At Risk,0
17486,260,24,396.87,1,2,2,5,At Risk,1
17489,58,29,376.64,2,2,2,6,At Risk,0
17490,0,76,2092.32,4,3,4,11,Champions,0
17491,0,109,3558.87,4,4,4,12,Champions,0
17492,247,12,374.57,1,1,2,4,Lost,1
17495,7,27,497.56,4,2,2,8,Loyal,0
17496,358,10,271.05,1,1,1,3,Lost,1
17498,75,17,272.22,2,2,1,5,At Risk,0
17499,289,40,622.88,1,2,2,5,At Risk,1
17500,16,5,1138,4,1,3,8,Loyal,0
17501,220,18,288.6,1,2,1,4,Lost,1
17502,8,28,689.1,4,2,3,9,Loyal,0
17503,2,38,558.96,4,2,2,8,Loyal,0
17504,205,127,2997.03,1,4,4,9,Loyal,1
17505,160,52,1145.84,1,3,3,7,Loyal,1
17506,75,14,302.2,2,1,2,5,At Risk,0
17507,261,87,598.08,1,3,2,6,At Risk,1
17509,57,364,6083.64,2,4,4,10,Champions,0
17510,24,20,308.48,3,2,2,7,Loyal,0
17511,2,963,91062.38,4,4,4,12,Champions,0
17512,28,105,2924.99,3,4,4,11,Champions,0
17513,71,6,513.2,2,1,2,5,At Risk,0
17514,127,40,208.65,2,2,1,5,At Risk,1
17515,30,86,632.77,3,3,2,8,Loyal,0
17516,14,133,758.43,4,4,3,11,Champions,0
17517,308,11,153.94,1,1,1,3,Lost,1
17519,16,82,1844.02,4,3,4,11,Champions,0
17520,53,30,546.81,2,2,2,6,At Risk,0
17521,29,45,723.21,3,3,3,9,Loyal,0
17522,1,70,1058.91,4,3,3,10,Champions,0
17523,10,32,646.49,4,2,3,9,Loyal,0
17524,360,6,145,1,1,1,3,Lost,1
17525,359,9,422.7,1,1,2,4,Lost,1
17526,4,19,1195.9,4,2,3,9,Loyal,0
17527,53,47,939.37,2,3,3,8,Loyal,0
17528,0,250,3619.12,4,4,4,12,Champions,0
17530,0,380,2342.19,4,4,4,12,Champions,0
17531,189,14,296.7,1,1,2,4,Lost,1
17534,53,9,223.36,2,1,1,4,Lost,0
17535,279,13,164.4,1,1,1,3,Lost,1
17536,176,3,76.5,1,1,1,3,Lost,1
17537,29,74,887.67,3,3,3,9,Loyal,0
17538,25,9,98.42,3,1,1,5,At Risk,0
17540,24,25,578.9,3,2,2,7,Loyal,0
17542,269,24,166.4,1,2,1,4,Lost,1
17545,42,140,637.22,3,4,2,9,Loyal,0
17548,233,5,103.3,1,1,1,3,Lost,1
17549,23,6,148.86,3,1,1,5,At Risk,0
17550,196,42,267.16,1,3,1,5,At Risk,1
17551,358,39,290.34,1,2,1,4,Lost,1
17552,59,49,930.41,2,3,3,8,Loyal,0
17553,129,2,1487.6,2,1,3,6,At Risk,1
17554,0,87,1926.95,4,3,4,11,Champions,0
17555,19,103,470.66,3,4,2,9,Loyal,0
17556,205,6,157.9,1,1,1,3,Lost,1
17557,13,34,541.46,4,2,2,8,Loyal,0
17560,94,26,854.95,2,2,3,7,Loyal,1
17561,18,44,163.98,3,3,1,7,Loyal,0
17562,13,63,1122.38,4,3,3,10,Champions,0
17564,23,49,454.01,3,3,2,8,Loyal,0
17566,7,128,786.59,4,4,3,11,Champions,0
17567,6,165,4331.48,4,4,4,12,Champions,0
17569,331,29,344.14,1,2,2,5,At Risk,1
17571,49,253,1329.99,3,4,3,10,Champions,0
17572,70,12,226.75,2,1,1,4,Lost,0
17573,28,25,380.6,3,2,2,7,Loyal,0
17574,242,8,185.65,1,1,1,3,Lost,1
17576,7,397,3549.5,4,4,4,12,Champions,0
17578,217,5,143.46,1,1,1,3,Lost,1
17579,4,48,444.3,4,3,2,9,Loyal,0
17580,252,45,215.72,1,3,1,5,At Risk,1
17581,0,439,11025.24,4,4,4,12,Champions,0
17582,235,28,173.62,1,2,1,4,Lost,1
17584,6,35,1242.3,4,2,3,9,Loyal,0
17585,108,203,1103.37,2,4,3,9,Loyal,1
17588,99,23,1240.2,2,2,3,7,Loyal,1
17589,59,251,2396.67,2,4,4,10,Champions,0
17590,1,190,1429.98,4,4,3,11,Champions,0
17591,72,150,2169.36,2,4,4,10,Champions,0
17593,3,207,3878.07,4,4,4,12,Champions,0
17594,84,50,993.18,2,3,3,8,Loyal,0
17595,11,82,386.69,4,3,2,9,Loyal,0
17596,22,258,2717.65,3,4,4,11,Champions,0
17597,213,55,2044.37,1,3,4,8,Loyal,1
17600,17,13,161.67,4,1,1,6,At Risk,0
17601,238,9,116.01,1,1,1,3,Lost,1
17602,1,533,4863.42,4,4,4,12,Champions,0
17603,77,11,394.72,2,1,2,5,At Risk,0
17604,216,63,309.36,1,3,2,6,At Risk,1
17608,32,54,191.23,3,3,1,7,Loyal,0
17609,40,222,1067.22,3,4,3,10,Champions,0
17611,6,563,3947.32,4,4,4,12,Champions,0
17612,52,135,2048.45,2,4,4,10,Champions,0
17613,22,304,4511.55,3,4,4,11,Champions,0
17614,56,97,385.48,2,3,2,7,Loyal,0
17615,129,14,329.6,2,1,2,5,At Risk,1
17616,173,3,571.2,1,1,2,4,Lost,1
17618,5,66,926.03,4,3,3,10,Champions,0
17619,311,71,210.36,1,3,1,5,At Risk,1
17620,59,4,81.44,2,1,1,4,Lost,0
17621,20,26,1379.9,3,2,3,8,Loyal,0
17623,32,33,527.05,3,2,2,7,Loyal,0
17624,14,50,843.48,4,3,3,10,Champions,0
17625,17,294,1964.02,4,4,4,12,Champions,0
17628,80,5,75.75,2,1,1,4,Lost,0
17629,5,123,1814.12,4,4,4,12,Champions,0
17630,169,26,503.6,1,2,2,5,At Risk,1
17631,1,39,528.33,4,2,2,8,Loyal,0
17633,30,70,1324.84,3,3,3,9,Loyal,0
17634,35,296,2358.59,3,4,4,11,Champions,0
17636,18,20,285.56,3,2,1,6,At Risk,0
17637,30,35,547.06,3,2,2,7,Loyal,0
17639,275,7,108.5,1,1,1,3,Lost,1
17640,86,5,621.66,2,1,2,5,At Risk,0
17642,119,40,712.29,2,2,3,7,Loyal,1
17643,372,8,101.55,1,1,1,3,Lost,1
17644,0,157,2895.64,4,4,4,12,Champions,0
17646,218,51,1008.39,1,3,3,7,Loyal,1
17647,64,7,133.06,2,1,1,4,Lost,0
17648,60,91,1797.5,2,3,4,9,Loyal,0
17649,137,52,868.49,2,3,3,8,Loyal,1
17650,20,8,166.08,3,1,1,5,At Risk,0
17651,11,232,3945,4,4,4,12,Champions,0
17652,24,259,4867.72,3,4,4,11,Champions,0
17653,36,44,1207.56,3,3,3,9,Loyal,0
17654,276,22,117.55,1,2,1,4,Lost,1
17655,10,91,2638.94,4,3,4,11,Champions,0
17656,72,82,1674.69,2,3,4,9,Loyal,0
17658,25,19,595.42,3,2,2,7,Loyal,0
17659,16,158,2999.46,4,4,4,12,Champions,0
17660,140,37,177.05,2,2,1,5,At Risk,1
17663,25,86,1802.91,3,3,4,10,Champions,0
17664,18,43,604.64,3,3,2,8,Loyal,0
17666,3,18,728.16,4,2,3,9,Loyal,0
17667,65,116,2055.51,2,4,4,10,Champions,0
17668,0,15,347.75,4,1,2,7,Loyal,0
17669,42,68,3406.72,3,3,4,10,Champions,0
17670,227,11,205.7,1,1,1,3,Lost,1
17671,15,53,1572.71,4,3,4,11,Champions,0
17672,49,110,3178.17,3,4,4,11,Champions,0
17673,0,214,1584.53,4,4,4,12,Champions,0
17674,73,27,551.04,2,2,2,6,At Risk,0
17675,0,705,20374.28,4,4,4,12,Champions,0
17676,3,77,1371.18,4,3,3,10,Champions,0
17677,1,303,16345.38,4,4,4,12,Champions,0
17678,263,16,298.11,1,1,2,4,Lost,1
17679,52,30,1992.11,2,2,4,8,Loyal,0
17680,23,11,184.4,3,1,1,5,At Risk,0
17682,9,118,2474.33,4,4,4,12,Champions,0
17684,43,15,239.41,3,1,1,5,At Risk,0
17685,16,125,3117.68,4,4,4,12,Champions,0
17686,6,286,5739.46,4,4,4,12,Champions,0
17690,29,250,4718.95,3,4,4,11,Champions,0
17691,357,19,290.4,1,2,1,4,Lost,1
17692,126,46,740.94,2,3,3,8,Loyal,1
17693,136,16,200.47,2,1,1,4,Lost,1
17694,141,15,283.12,2,1,1,4,Lost,1
17695,131,35,765.34,2,2,3,7,Loyal,1
17696,37,115,2285.71,3,4,4,11,Champions,0
17697,235,19,338.95,1,2,2,5,At Risk,1
17698,260,8,154.95,1,1,1,3,Lost,1
17700,16,142,2534.64,4,4,4,12,Champions,0
17701,252,24,417.95,1,2,2,5,At Risk,1
17702,29,74,1824.37,3,3,4,10,Champions,0
17703,34,55,798.74,3,3,3,9,Loyal,0
17704,168,31,885.19,1,2,3,6,At Risk,1
17705,2,103,1823.52,4,4,4,12,Champions,0
17706,3,382,10504.49,4,4,4,12,Champions,0
17707,184,5,152.4,1,1,1,3,Lost,1
17708,187,34,263.33,1,2,1,4,Lost,1
17709,169,7,137.45,1,1,1,3,Lost,1
17711,10,23,385.1,4,2,2,8,Loyal,0
17712,44,29,522.91,3,2,2,7,Loyal,0
17714,320,10,153,1,1,1,3,Lost,1
17715,200,1,326.4,1,1,2,4,Lost,1
17716,22,245,5655.99,3,4,4,11,Champions,0
17718,231,6,139.35,1,1,1,3,Lost,1
17719,37,274,5396.04,3,4,4,11,Champions,0
17720,25,50,1195.94,3,3,3,9,Loyal,0
17722,95,115,2424.04,2,4,4,10,Champions,1
17723,126,10,3276.4,2,1,4,7,Loyal,1
17724,70,40,1033,2,2,3,7,Loyal,0
17725,15,192,3439.08,4,4,4,12,Champions,0
17727,14,66,1060.25,4,3,3,10,Champions,0
17728,3,165,2876.01,4,4,4,12,Champions,0
17730,2,218,5298.48,4,4,4,12,Champions,0
17731,78,67,1240.11,2,3,3,8,Loyal,0
17732,372,18,303.97,1,2,2,5,At Risk,1
17733,38,35,692.19,3,2,3,8,Loyal,0
17734,53,43,700.63,2,3,3,8,Loyal,0
17735,1,690,13110.02,4,4,4,12,Champions,0
17736,8,25,377.44,4,2,2,8,Loyal,0
17737,8,10,168.24,4,1,1,6,At Risk,0
17738,18,97,1879.05,3,3,4,10,Champions,0
17739,11,47,2791.35,4,3,4,11,Champions,0
17742,112,15,355.11,2,1,2,5,At Risk,1
17744,3,136,2322.4,4,4,4,12,Champions,0
17746,239,6,110.25,1,1,1,3,Lost,1
17747,112,1,71.4,2,1,1,4,Lost,1
17749,177,35,674.52,1,2,3,6,At Risk,1
17750,4,178,1682.4,4,4,4,12,Champions,0
17752,358,1,80.64,1,1,1,3,Lost,1
17754,0,86,1652.98,4,3,4,11,Champions,0
17757,0,737,5543.89,4,4,4,12,Champions,0
17758,18,396,3365.06,3,4,4,11,Champions,0
17759,16,84,768.96,4,3,3,10,Champions,0
17760,21,25,287.59,3,2,1,6,At Risk,0
17761,32,19,712.78,3,2,3,8,Loyal,0
17763,262,1,15,1,1,1,3,Lost,1
17764,50,71,772.55,3,3,3,9,Loyal,0
17765,158,52,347.26,1,3,2,6,At Risk,1
17767,14,21,271.2,4,2,1,7,Loyal,0
17768,7,95,1901.9,4,3,4,11,Champions,0
17769,12,300,3909.99,4,4,4,12,Champions,0
17770,198,38,1143.27,1,2,3,6,At Risk,1
17771,56,53,245.39,2,3,1,6,At Risk,0
17772,10,50,173.45,4,3,1,8,Loyal,0
17774,96,151,1201.58,2,4,3,9,Loyal,1
17775,254,3,56.4,1,1,1,3,Lost,1
17777,24,184,630.57,3,4,2,9,Loyal,0
17779,20,79,647.92,3,3,3,9,Loyal,0
17781,158,12,188.02,1,1,1,3,Lost,1
17783,71,67,283.47,2,3,1,6,At Risk,0
17785,52,13,131.94,2,1,1,4,Lost,0
17786,84,62,254.71,2,3,1,6,At Risk,0
17787,152,127,1790.54,1,4,4,9,Loyal,1
17788,73,5,1117.9,2,1,3,6,At Risk,0
17789,280,14,225.9,1,1,1,3,Lost,1
17790,26,187,1953.05,3,4,4,11,Champions,0
17791,29,10,106.1,3,1,1,5,At Risk,0
17793,24,49,290.27,3,3,1,7,Loyal,0
17795,179,44,337.63,1,3,2,6,At Risk,1
17796,39,80,685.05,3,3,3,9,Loyal,0
17797,21,111,780.43,3,4,3,10,Champions,0
17799,21,397,2999.23,3,4,4,11,Champions,0
17800,36,100,1174.71,3,4,3,10,Champions,0
17802,81,139,1272.44,2,4,3,9,Loyal,0
17805,73,10,512.31,2,1,2,5,At Risk,0
17806,10,43,546.04,4,3,2,9,Loyal,0
17809,15,61,5411.91,4,3,4,11,Champions,0
17811,3,799,7644.93,4,4,4,12,Champions,0
17812,12,124,634.43,4,4,2,10,Champions,0
17813,13,337,1659.37,4,4,4,12,Champions,0
17816,36,17,36.56,3,2,1,6,At Risk,0
17817,3,32,378.83,4,2,2,8,Loyal,0
17819,71,48,3704.87,2,3,4,9,Loyal,0
17824,50,13,298.4,3,1,2,6,At Risk,0
17827,4,212,1965.36,4,4,4,12,Champions,0
17830,1,23,398.7,4,2,2,8,Loyal,0
17831,32,2,35.4,3,1,1,5,At Risk,0
17832,49,61,155.37,3,3,1,7,Loyal,0
17835,2,59,342.24,4,3,2,9,Loyal,0
17836,46,23,102.71,3,2,1,6,At Risk,0
17837,41,160,1518.83,3,4,3,10,Champions,0
17838,26,114,2650.8,3,4,4,11,Champions,0
17839,41,50,295.35,3,3,2,8,Loyal,0
17841,1,7477,39534.92,4,4,4,12,Champions,0
17843,302,36,200.68,1,2,1,4,Lost,1
17846,84,1,2033.1,2,1,4,7,Loyal,0
17848,80,51,901.2,2,3,3,8,Loyal,0
17849,217,26,605.8,1,2,2,5,At Risk,1
17850,371,297,5391.21,1,4,4,9,Loyal,1
17852,11,24,114.34,4,2,1,7,Loyal,0
17854,184,15,311.26,1,1,2,4,Lost,1
17855,372,17,208.97,1,2,1,4,Lost,1
17856,1,15,1418.03,4,1,3,8,Loyal,0
17857,3,54,26879.04,4,3,4,11,Champions,0
17858,5,195,5116.66,4,4,4,12,Champions,0
17859,304,23,141.92,1,2,1,4,Lost,1
17860,368,49,213.3,1,3,1,5,At Risk,1
17861,2,218,2088.93,4,4,4,12,Champions,0
17862,323,11,330.9,1,1,2,4,Lost,1
17863,58,148,3160,2,4,4,10,Champions,0
17864,12,81,504.59,4,3,2,9,Loyal,0
17865,30,369,10521.32,3,4,4,11,Champions,0
17866,142,9,329.65,2,1,2,5,At Risk,1
17867,29,62,1106.77,3,3,3,9,Loyal,0
17869,106,40,428.18,2,2,2,6,At Risk,1
17870,1,259,1785.5,4,4,4,12,Champions,0
17871,204,10,155.9,1,1,1,3,Lost,1
17873,79,42,1838.76,2,3,4,9,Loyal,0
17874,184,46,683.46,1,3,3,7,Loyal,1
17877,169,12,237.61,1,1,1,3,Lost,1
17878,43,26,379.45,3,2,2,7,Loyal,0
17879,173,6,178.52,1,1,1,3,Lost,1
17880,364,26,458.92,1,2,2,5,At Risk,1
17881,303,8,133.35,1,1,1,3,Lost,1
17883,2,138,621.71,4,4,2,10,Champions,0
17884,3,111,686.67,4,4,3,11,Champions,0
17885,11,50,152.54,4,3,1,8,Loyal,0
17886,31,101,867.18,3,4,3,10,Champions,0
17887,128,10,111.35,2,1,1,4,Lost,1
17888,20,63,662.9,3,3,3,9,Loyal,0
17889,211,20,201.37,1,2,1,4,Lost,1
17890,322,90,584.79,1,3,2,6,At Risk,1
17891,161,34,203.86,1,2,1,4,Lost,1
17892,55,28,244.1,2,2,1,5,At Risk,0
17893,224,15,107.21,1,1,1,3,Lost,1
17894,71,191,1114.76,2,4,3,9,Loyal,0
17895,43,15,95.45,3,1,1,5,At Risk,0
17896,22,2,256.32,3,1,1,5,At Risk,0
17897,172,103,519.31,1,4,2,7,Loyal,1
17898,84,28,152.06,2,2,1,5,At Risk,0
17899,158,29,148.35,1,2,1,4,Lost,1
17900,189,6,112.2,1,1,1,3,Lost,1
17901,28,19,110.38,3,2,1,6,At Risk,0
17904,20,33,178.57,3,2,1,6,At Risk,0
17905,70,33,798.99,2,2,3,7,Loyal,0
17906,246,12,72.9,1,1,1,3,Lost,1
17908,373,51,202.48,1,3,1,5,At Risk,1
17911,8,39,366.23,4,2,2,8,Loyal,0
17912,309,37,310.06,1,2,2,5,At Risk,1
17913,58,56,374.6,2,3,2,7,Loyal,0
17914,3,72,316.06,4,3,2,9,Loyal,0
17917,44,88,320.93,3,3,2,8,Loyal,0
17919,87,23,1304.04,2,2,3,7,Loyal,0
17920,3,630,3971.38,4,4,4,12,Champions,0
17921,63,141,819.39,2,4,3,9,Loyal,0
17923,281,1,207.5,1,1,1,3,Lost,1
17924,11,31,2962.5,4,2,4,10,Champions,0
17925,372,1,244.08,1,1,1,3,Lost,1
17926,132,21,397.29,2,2,2,6,At Risk,1
17928,44,23,212.54,3,2,1,6,At Risk,0
17929,10,5,843,4,1,3,8,Loyal,0
17930,35,39,1740.48,3,2,4,9,Loyal,0
17931,133,64,402.46,2,3,2,7,Loyal,1
17932,28,90,1331.57,3,3,3,9,Loyal,0
17934,51,21,704.25,2,2,3,7,Loyal,0
17935,137,28,145.24,2,2,1,5,At Risk,1
17936,4,68,351.92,4,3,2,9,Loyal,0
17937,8,43,4301.22,4,3,4,11,Champions,0
17939,159,12,99.14,1,1,1,3,Lost,1
17940,48,18,4020.04,3,2,4,9,Loyal,0
17941,130,2,304.56,2,1,2,5,At Risk,1
17942,7,2,77.5,4,1,1,6,At Risk,0
17946,232,18,140.73,1,2,1,4,Lost,1
17947,36,9,176.68,3,1,1,5,At Risk,0
17948,146,1,358.56,1,1,2,4,Lost,1
17949,0,69,57396.88,4,3,4,11,Champions,0
17950,71,69,438,2,3,2,7,Loyal,0
17951,39,20,1008.54,3,2,3,8,Loyal,0
17954,4,474,2297.63,4,4,4,12,Champions,0
17955,198,19,557.3,1,2,2,5,At Risk,1
17956,248,1,12.75,1,1,1,3,Lost,1
17957,65,31,111.68,2,2,1,5,At Risk,0
17958,116,7,508.46,2,1,2,5,At Risk,1
17960,170,26,73.78,1,2,1,4,Lost,1
17961,20,248,1288.94,3,4,3,10,Champions,0
17962,141,33,97.31,2,2,1,5,At Risk,1
17964,31,88,423.27,3,3,2,8,Loyal,0
17965,37,323,2596.67,3,4,4,11,Champions,0
17966,37,68,1098.43,3,3,3,9,Loyal,0
17967,371,41,107.92,1,3,1,5,At Risk,1
17968,373,74,237,1,3,1,5,At Risk,1
17969,165,14,228.2,1,1,1,3,Lost,1
17970,210,27,534.59,1,2,2,5,At Risk,1
17972,241,30,135.19,1,2,1,4,Lost,1
17973,51,15,337.04,2,1,2,5,At Risk,0
17974,24,146,636.68,3,4,2,9,Loyal,0
17975,14,287,4452.81,4,4,4,12,Champions,0
17976,371,56,313.29,1,3,2,6,At Risk,1
17977,28,19,266.45,3,2,1,6,At Risk,0
17978,364,12,300.92,1,1,2,4,Lost,1
17979,35,127,643.09,3,4,3,10,Champions,0
17980,165,30,811.45,1,2,3,6,At Risk,1
17984,144,48,152.68,1,3,1,5,At Risk,1
17985,21,20,622.35,3,2,2,7,Loyal,0
17986,55,1,20.8,2,1,1,4,Lost,0
17987,184,13,198.57,1,1,1,3,Lost,1
17988,11,38,201.12,4,2,1,7,Loyal,0
17990,236,29,630.84,1,2,2,5,At Risk,1
17991,224,5,93.35,1,1,1,3,Lost,1
17994,121,78,669.94,2,3,3,8,Loyal,1
17995,281,2,76.1,1,1,1,3,Lost,1
17997,73,163,1960.12,2,4,4,10,Champions,0
17999,36,88,375.04,3,3,2,8,Loyal,0
18001,11,56,384.53,4,3,2,9,Loyal,0
18004,361,32,139.52,1,2,1,4,Lost,1
18005,3,52,222.72,4,3,1,8,Loyal,0
18006,22,21,436.18,3,2,2,7,Loyal,0
18008,69,27,2046.96,2,2,4,8,Loyal,0
18009,234,31,247.39,1,2,1,4,Lost,1
18010,256,14,174.8,1,1,1,3,Lost,1
18011,372,28,102.79,1,2,1,4,Lost,1
18013,154,31,187.29,1,2,1,4,Lost,1
18014,27,29,159.67,3,2,1,6,At Risk,0
18015,3,46,120.03,4,3,1,8,Loyal,0
18016,31,122,1477.66,3,4,3,10,Champions,0
18017,80,3,523,2,1,2,5,At Risk,0
18018,107,29,122.14,2,2,1,5,At Risk,1
18019,51,5,38.45,2,1,1,4,Lost,0
18022,35,141,528.8,3,4,2,9,Loyal,0
18024,152,21,389.78,1,2,2,5,At Risk,1
18027,98,21,115.31,2,2,1,5,At Risk,1
18030,3,9,230.65,4,1,1,6,At Risk,0
18032,333,5,73.5,1,1,1,3,Lost,1
18033,64,32,92.17,2,2,1,5,At Risk,0
18034,21,107,392.08,3,4,2,9,Loyal,0
18035,35,45,638.36,3,3,3,9,Loyal,0
18036,31,91,395.81,3,3,2,8,Loyal,0
18037,153,19,70.02,1,2,1,4,Lost,1
18040,18,19,357.2,3,2,2,7,Loyal,0
18041,11,443,4012.7,4,4,4,12,Champions,0
18042,53,7,165.05,2,1,1,4,Lost,0
18043,24,110,511.09,3,4,2,9,Loyal,0
18044,3,127,2088.6,4,4,4,12,Champions,0
18045,44,43,178.34,3,3,1,7,Loyal,0
18048,202,7,172.29,1,1,1,3,Lost,1
18050,358,5,74.4,1,1,1,3,Lost,1
18053,70,20,300.02,2,2,2,6,At Risk,0
18055,6,354,6700.34,4,4,4,12,Champions,0
18056,287,19,363.65,1,2,2,5,At Risk,1
18058,9,3,170.16,4,1,1,6,At Risk,0
18059,22,18,306.46,3,2,2,7,Loyal,0
18061,21,46,2119.41,3,3,4,10,Champions,0
18062,172,27,720.52,1,2,3,6,At Risk,1
18064,132,7,814,2,1,3,6,At Risk,1
18065,5,137,2392.83,4,4,4,12,Champions,0
18066,74,10,318,2,1,2,5,At Risk,0
18067,39,36,375.93,3,2,2,7,Loyal,0
18068,288,1,101.7,1,1,1,3,Lost,1
18069,25,453,1988.09,3,4,4,11,Champions,0
18071,257,25,453,1,2,2,5,At Risk,1
18072,185,18,247.44,1,2,1,4,Lost,1
18073,113,71,3707.18,2,3,4,9,Loyal,1
18074,373,13,489.6,1,1,2,4,Lost,1
18075,22,142,2611.75,3,4,4,11,Champions,0
18077,7,222,2569.66,4,4,4,12,Champions,0
18078,216,29,336.13,1,2,2,5,At Risk,1
18079,44,120,3480.43,3,4,4,11,Champions,0
18080,18,2,1231.5,3,1,3,7,Loyal,0
18081,35,17,343.45,3,2,2,7,Loyal,0
18082,25,62,606.47,3,3,2,8,Loyal,0
18084,15,1,90.48,4,1,1,6,At Risk,0
18085,329,29,689.95,1,2,3,6,At Risk,1
18086,273,7,101.34,1,1,1,3,Lost,1
